#DF photometry of massive galaxies for the final analysis sample used in Miller et al. 2020: https://arxiv.org/abs/2010.07310
#Please see the paper above for full details on these observations and how this sample was selected
#If you have questions about the data, trouble using it or want additional measruments please email me at tim.miller _at_ yale.edu
#Rows:
#(1) RA J2000 (deg) 
#(2) DEC J2000 (deg) 
#(3) GAMA CATAID - Unique galaxy ID used in the GAMA database 
#(4) SDSS DR7 Object ID - Unique SDSS photo ID 
#(5) g mag - Dragonfly measured g band magnitude converted to SDSS filter system
#(6) g f_extp - g band fraction of flux contained in the exponential extrapolation (see paper for details)
#(7) r mag - Dragonfly measured r band magnitude converted to SDSS filter system
#(8) r f_extp - r band fraction of flux contained in the exponential extrapolation (see paper for details)
#(9) g-r color - Dragonfly measured g-r color using the total magnitudes, corrected for differenetial extinction and converted to SDSS filter system
1.7834e+02	-7.6053e-01	39798	587722982276202657	1.8278e+01	2.3446e-03	1.7355e+01	4.3241e-04	8.9861e-01
1.7836e+02	-7.5685e-01	39800	587722982276202665	1.8513e+01	2.7854e-04	1.7483e+01	4.6468e-04	1.0048e+00
1.7825e+02	-8.1098e-01	39801	587722982276202674	1.8920e+01	2.4088e-03	1.8486e+01	1.7122e-03	4.1098e-01
1.7830e+02	-8.3758e-01	39804	587722982276202685	1.9024e+01	2.6322e-03	1.8259e+01	6.5105e-03	7.4279e-01
1.7848e+02	-7.9383e-01	39836	587722982276268081	1.8107e+01	2.4589e-04	1.7318e+01	4.7739e-03	7.6584e-01
1.7854e+02	-7.8489e-01	39855	587722982276333624	1.7875e+01	1.0567e-04	1.6926e+01	7.0988e-04	9.2569e-01
1.7865e+02	-8.3103e-01	39857	587722982276333669	1.7828e+01	8.1597e-04	1.6913e+01	4.0641e-03	8.9052e-01
1.7868e+02	-6.7231e-01	39891	587722982276399181	1.8076e+01	3.4699e-03	1.7082e+01	5.7552e-04	9.7062e-01
1.7881e+02	-6.5553e-01	39907	587722982276399292	1.9101e+01	6.7996e-03	1.8087e+01	2.7396e-03	9.8765e-01
2.1179e+02	7.2757e-01	14485	588848901000331414	1.8723e+01	4.6983e-03	1.7812e+01	4.2972e-03	8.7033e-01
2.1216e+02	6.5941e-01	14567	588848901000462583	1.7354e+01	6.8359e-04	1.6365e+01	3.9208e-03	9.5053e-01
2.1236e+02	7.2839e-01	14621	588848901000593605	1.8200e+01	1.1737e-03	1.7082e+01	1.2873e-03	1.0800e+00
2.1263e+02	6.7859e-01	14694	588848901000724642	1.8378e+01	1.3796e-03	1.7300e+01	6.1614e-03	1.0392e+00
2.1268e+02	6.6988e-01	14706	588848901000724693	1.8124e+01	2.4998e-03	1.7067e+01	8.8037e-04	1.0187e+00
2.1274e+02	6.8442e-01	14708	588848901000724725	1.9567e+01	3.3041e-03	1.8331e+01	5.5723e-03	1.1987e+00
2.1275e+02	6.4509e-01	14710	588848901000724729	1.9066e+01	1.1221e-03	1.7870e+01	3.8864e-03	1.1586e+00
2.1275e+02	6.3150e-01	14712	588848901000724736	1.8798e+01	7.8493e-04	1.7706e+01	7.1404e-03	1.0552e+00
2.1277e+02	6.4731e-01	14754	588848901000790210	1.9368e+01	1.8396e-02	1.8186e+01	3.5298e-04	1.1455e+00
2.1289e+02	7.8687e-01	14774	588848901000790334	1.7987e+01	1.1015e-03	1.6939e+01	2.0873e-04	1.0122e+00
2.1316e+02	6.9379e-01	14882	588848901000921346	1.9219e+01	1.2079e-02	1.8017e+01	5.0402e-03	1.1651e+00
2.1318e+02	6.9770e-01	14884	588848901000921358	1.8432e+01	2.8796e-03	1.7945e+01	3.5488e-03	4.5130e-01
2.1322e+02	7.9776e-01	14922	588848901000986736	1.9205e+01	7.9802e-04	1.8171e+01	2.9050e-03	1.0001e+00
2.1330e+02	6.9461e-01	14926	588848901000986793	1.8995e+01	6.5707e-04	1.7906e+01	1.7812e-03	1.0568e+00
2.1381e+02	6.9719e-01	15034	588848901001248908	1.6821e+01	8.8936e-04	1.5685e+01	6.9208e-05	1.0986e+00
2.1405e+02	7.4362e-01	15068	588848901001314557	1.8318e+01	3.5440e-03	1.7290e+01	6.5910e-04	9.8853e-01
2.1454e+02	7.4869e-01	15194	588848901001511115	1.7983e+01	3.8536e-03	1.7055e+01	4.9629e-04	8.8919e-01
2.1459e+02	6.4456e-01	15217	588848901001576608	1.8240e+01	1.2055e-02	1.7203e+01	2.9997e-03	9.9796e-01
